B87372,40
B87373,40
B87402,10
B87420,20
B87421,27
B87423,40
B87426,10
B87429,20
B87440,14
B87447,5
B87453,14
B87455,41
B87459,63
B87465,19
B87470,60
B87475,44
B87476,20
B87478,40
B87485,20
B87487,17
B87490,10
B87493,42
B87494,60
B87495,42
B87496,18
B87502,27
B87504,45
B87505,44
B87511,0
B87514,19
B87515,20
B87518,23
B87520,22
B87533,22
B87542,23
B87548,8
B87553,38
B87555,14
B87566,23
B87570,34
B87572,26
B87579,21
B87591,13
B87592,45
B87596,68
B87607,11
B87614,18
B87622,18
B87639,2
B87643,10
B87644,46
B87645,23
B87647,46
B87654,16
B87658,45
B87663,30
B87665,22
B87669,43
B87684,34
B87688,36
B87690,23
B87696,12
B87699,14
B87701,3
B87707,16
B87712,31
B87715,19
B87716,22
B87720,7
B87726,20
B87728,17
B87734,32
B87737,56
B87740,52
B87743,12
B87749,17
B87754,38
B87755,15
B87756,6
B87764,37
B87769,18
B87771,13
B87780,22
B87782,88
B87793,45
B87794,16
B87795,20
B87803,32
B87816,36
B87822,10
B87823,17
B87826,20
B87827,30
B87829,40
B87831,23
B87832,22
B87836,13
B87842,30
B87845,24
B87847,30
B87852,29
B87853,24
B87864,66
B87866,65
B87870,18
B87874,20
B87875,54
B87884,49
B87888,21
B87891,14
B87893,8
B87894,14
B87895,30
B87896,8
B87897,10
B87901,16
B87907,44
B87908,16
B87914,24
B87916,41
B87919,11
B87920,42
B87924,64
B87925,9
B87928,10
B87931,30
B87934,14
B87935,18
B87939,40
B87951,60
B87955,25
B87959,16
B87961,50
B87963,80
B87966,8
B87971,23
B87977,23
B87980,10
B87986,32
B87987,27
B87991,20
B87992,26
B87993,28
B88000,44
B88010,24
B88023,17
B88025,7
B88032,0
B88034,200
B88035,80
B88038,60
B88041,13
B88045,40
B88063,42
B88065,36
B88067,9
B88069,7
B88072,52
B88077,30
B88079,50
B88081,14
B88082,54
B88083,16
B88091,10
B88097,39
B88099,8
B88103,26
B88116,10
B88121,15
B88122,12
B88124,15
B88134,22
B88135,36
B88145,56
B88151,50
B88156,50
B88157,36
B88158,14
B88162,21
B88166,19
B88167,24
B88169,19
B88170,47
B88172,6
B88174,44
B88182,12
B88184,27
B88185,22
B88187,13
B88188,11
B88195,16
B88198,24
B88199,14
B88202,14
B88203,24
B88209,14
B88211,21
B88217,24
B88220,19
B88222,10
B88223,11
B88225,70
B88226,13
B88231,18
B88232,20
B88233,6
B88234,15
B88235,24
B88236,10
B88241,22
B88252,70
B88253,17
B88255,12
B88256,39
B88262,18
B88265,6
B88267,26
B88279,8
B88282,40
B88284,28
B88285,27
B88286,20
B88290,32
B88304,17
B88307,26
B88308,9
B88311,42
B88314,22
B88317,6
B88321,24
B88322,20
B88335,9
B88337,24
B88338,17
B88342,34
B88346,18
B88348,25
B88349,15
B88350,23
B88351,36
B88352,20
B88355,19
B88359,16
B88363,18
B88364,23
B88368,14
B88374,83
B88375,90
B88376,25
B88383,13
B88388,51
B88389,75
B88390,31
B88391,8
B88395,21
B88402,26
B88403,12
B88410,44
B88412,30
B88413,40
B88415,10
B88422,17
B88424,130
B88425,28
B88429,22
B88454,15
B88460,42
B88464,27
B88465,22
B88469,10
B88474,18
B88475,61
B88488,76
B88495,16
B88497,36
B88498,70
B88503,50
B88505,8
B88507,25
B88511,10
B88512,103
B88513,16
B88515,24
B88524,14
B88525,42
B88528,12
B88530,15
B88531,20
B88532,40
B88533,8
B88534,40
B88537,30
B88539,42
B88543,51
B88558,120
B88559,15
B88561,26
B88562,56
B88563,14
B88565,10
B88566,28
B88569,24
B88576,24
B88577,29
B88578,28
B88579,12
B88580,22
B88581,18
B88585,32
B88593,60
B88596,12
B88599,7
B88601,39
B88604,12
B88605,18
B88606,24
B88610,52
B88617,20
B88619,28
B88623,14
B88625,23
B88629,16
B88635,10
B88636,20
B88647,106
B88652,15
B88658,8
B88660,22
B88662,28
B88664,26
B88667,90
B88672,14
B88675,9
B88677,10
B88682,27
B88684,50
B88686,18
B88688,6
B88689,90
B88693,30
B88695,40
B88698,19
B88702,9
B88708,39
B88716,48
B88726,34
B88727,28
B88728,120
B88731,10
B88732,8
B88736,14
B88737,50
B88738,14
B88740,28
B88741,15
B88747,24
B88750,9
B88753,20
B88754,35
B88756,20
B88758,24
B88760,15
B88762,14
B88764,18
B88767,42
B88770,20
B88776,8
B88782,20
B88783,28
B88791,41
B88794,14
B88795,7
B88800,70
B88801,30
B88802,17
B88808,6
B88811,24
B88814,62
B88821,30
B88824,29
B88825,10
B88829,6
B88833,10
B88836,60
B88837,52
B88838,32
B88842,14
B88843,10
B88847,14
B88851,12
B88852,36
B88857,48
B88860,34
B88868,13
B88870,20
B88874,12
B88876,30
B88877,26
B88878,46
B88879,10
B88882,16
B88883,44
B88890,42
B88891,100
B88895,24
B88900,21
B88901,26
B88902,20
B88906,76
B88908,19
B88909,40
B88913,8
B88914,28
B88915,9
B88921,24
B88922,16
B88927,21
B88928,11
B88929,72
B88930,46
B88932,48
B88940,8
B88941,65
B88943,14
B88944,14
B88946,58
B88949,25
B88957,18
B88959,80
B88960,21
B88961,30
B88964,40
B88965,21
B88969,17
B88977,20
B88979,15
B88981,177
B88987,6
B88994,12
B89002,15
B89003,3
B89005,24
B89009,24
B89010,20
B89016,14
B89018,10
B89019,53
B89023,32
B89025,32
B89028,90
B89032,6
B89033,20
B89039,8
B89043,60
B89046,35
B89052,14
B89056,12
B89065,46
B89066,23
B89068,8
B89069,12
B89072,17
B89078,22
B89079,22
B89080,15
B89084,8
B89089,16
B89090,28
B89091,18
B89092,20
B89093,94
B89094,20
B89095,12
B89097,18
B89098,18
B89104,36
B89106,20
B89107,20
B89108,42
B89109,32
B89113,98
B89116,19
B89119,18
B89120,14
B89124,13
B89136,34
B89139,12
B89142,28
B89143,18
B89146,28
B89150,15
B89152,22
B89153,28
B89155,32
B89161,9
B89162,9
B89167,42
B89168,10
B89169,56
B89173,50
B89175,12
B89179,31
B89181,18
B89182,24
B89183,31
B89187,30
B89195,16
B89196,17
B89200,13
B89201,21
B89202,120
B89207,120
B89208,20
B89211,60
B89221,20
B89222,40
B89223,40
B89226,70
B89228,18
B89229,2
B89234,58
B89240,20
B89253,21
B89256,12
B89261,20
B89268,14
B89270,4
B89271,14
B89272,23
B89273,16
B89274,30
B89275,11
B89276,22
B89278,20
B89279,42
B89281,24
B89286,14
B89290,17
B89293,30
B89295,6
B89301,50
B89306,17
B89308,15
B89310,66
B89316,18
B89317,4
B89318,28
B89319,23
B89326,10
B89330,29
B89333,4
B89334,14
B89340,14
B89354,14
B89355,8
B89362,18
B89363,21
B89365,42
B89367,22
B89368,9
B89371,16
B89381,22
B89383,21
B89385,10
B89388,28
B89391,22
B89396,11
B89403,5
B89406,28
B89407,24
B89413,165
B89415,24
B89419,94
B89420,22
B89421,54
B89423,109
B89426,12
B89427,12
B89429,30
B89435,14
B89437,28
B89443,16
B89445,0
B89448,34
B89450,14
B89452,8
B89453,30
B89454,26
B89464,19
B89468,7
B89469,18
B89471,18
B89474,9
B89491,22
B89492,11
B89497,64
B89498,30
B89499,17
B89501,6
B89504,44
B89505,14
B89506,20
B89507,20
B89512,29
B89513,18
B89518,24
B89528,36
B89531,18
B89533,16
B89540,20
B89541,32
B89544,12
B89546,18
B89547,12
B89550,14
B89551,15
B89554,33
B89555,39
B89559,15
B89560,5
B89562,6
B89566,28
B89567,45
B89568,19
B89570,34
B89573,8
B89576,18
B89579,12
B89581,24
B89584,36
B89590,20
B89592,12
B89596,24
B89597,12
B89599,11
B89602,30
B89604,20
B89606,22
B89613,20
B89622,12
B89623,21
B89627,50
B89628,40
B89630,10
B89631,18
B89635,35
B89639,14
B89640,16
B89643,18
B89647,17
B89649,18
B89651,9
B89653,8
B89654,10
B89659,22
B89660,8
B89661,20
B89662,18
B89669,16
B89670,0
B89671,17
B89676,80
B89681,14
B89683,42
B89687,40
B89688,16
B89689,5
B89691,18
B89692,18
B89693,2
B89703,10
B89709,12
B89710,21
B89714,7
B89715,12
B89716,16
B89719,12
B89720,20
B89727,21
B89728,10
B89738,11
B89739,16
B89742,13
B89744,14
B89746,12
B89747,17
B89748,60
B89750,21
B89751,15
B89755,14
B89758,10
B89759,10
B89764,50
B89765,12
B89768,2
B89770,36
B89772,16
B89774,14
B89777,105
B89779,10
B89780,12
B89789,8
B89794,12
B89796,4
B89797,18
B89799,14
B89800,14
B89803,12
B89804,15
B89806,30
B89808,12
B89810,10
B89814,18
B89818,16
B89820,61
B89821,28
B89822,6
B89823,12
B89824,50
B89825,36
B89826,52
B89827,30
B89829,5
B89830,16
B89836,14
B89837,13
B89838,24
B89841,10
B89842,20
B89844,19
B89847,13
B89848,12
B89849,29
B89850,4
B89851,78
B89853,6
B89855,15
B89858,11
B89863,36
B89864,18
B89865,27
B89870,21
B89873,3
B89874,16
B89877,24
B89879,8
B89880,24
B89881,16
B89882,10
B89885,52
B89888,5
B89889,10
B89891,16
B89893,60
B89894,24
B89897,16
B89898,15
B89900,18
B89906,20
B89907,12
B89908,18
B89909,24
B89910,20
B89912,18
B89913,8
B89915,16
B89916,6
B89920,130
B89921,12
B89925,12
B89935,22
B89937,15
B89939,6
B89940,40
B89942,8
B89944,10
B89946,12
B89948,14
B89949,4
B89953,12
B89955,6
B89962,20
B89965,15
B89966,52
B89968,9
B89970,8
B89971,26
B89972,12
B89973,48
B89974,20
B89979,40
B89982,17
B89983,24
B89985,12
B89988,12
B89992,8
B89994,13
B89995,21
B89996,160
B89999,30
B90003,11
B90006,8
B90007,8
B90009,11
B90010,22
B90011,12
B90012,12
B90013,16
B90014,8
B90017,23
B90019,2
B90021,10
B90023,17
B90025,15
B90027,0
B90028,15
B90029,6
B90030,8
B90031,18
B90033,15
B90035,9
B90036,12
B90037,30
B90039,8
B90040,11
B90045,20
B90046,8
B90049,0
B90052,6
B90054,10
B90055,160
B90056,12
B90058,33
B90059,19
B90061,22
B90063,14
B90064,15
B90067,24
B90068,16
B90069,28
B90070,27
B90075,12
B90077,20
B90078,40
B90079,19
B90080,14
B90084,18
B90085,16
B90087,8
B90089,9
B90090,62
B90091,8
B90092,8
B90094,8
B90095,9
B90096,20
B90098,50
B90099,8
B90100,18
B90101,26
B90103,5
B90104,27
B90105,27
B90107,10
B90108,27
B90113,58
B90116,4
B90117,120
B90119,17
B90122,18
B90123,30
B90124,15
B90125,7
B90126,10
B90129,27
B90130,17
B90131,33
B90132,12
B90136,15
B90137,16
B90138,8
B90139,30
B90141,12
B90143,10
B90146,2
B90147,9
B90151,8
B90153,6
B90155,12
B90157,10
B90158,12
B90159,0
B90160,10
B90161,9
B90162,13
B90163,135
B90164,20
B90165,15
B90168,9
B90169,8
B90171,18
B90172,42
B90173,8
B90176,8
B90177,8
B90179,8
B90180,52
B90181,16
B90183,8
B90188,22
B90190,15
B90191,12
B90193,8
B90194,8
B90195,12
C00287,200
C01114,200
C01185,200
C01252,960
C01355,213
C01375,625
C01395,800
C01434,365
C01441,400
C01469,310
C01503,315
C01563,430
C01581,270
C01583,210
C01600,400
C01604,279
C01657,440
C01793,292
C01838,400
C01871,302
C01904,200
C02090,230
C02117,90
C02290,320
C02316,420
C10122,21
C10180,120
C10185,300
C10214,300
C10220,398
C10244,594
C10286,600
C10360,652
C10475,652
C10587,718
C10609,402
C10636,600
C10666,820
C10727,720
C15020,1200
C15130,195
C15133,99
C15189,526
C15288,355
C15289,250
C15356,597
C15381,310
C15434,670
C50335,500
C50406,0
C56160,400
C56164,450
C56165,604
C57883,200
C60101,300
C60416,459
C60957,345
C61229,354
C61247,800
C61253,800
C61397,710
C61760,254
C61896,5178
C62434,583
C62653,300
C62803,209
C62840,240
C63078,627
C63250,408
C63379,126
C63418,600
C63527,0
C63914,500
C63915,400
C63921,600
C64129,600
C64310,385
C66095,153
C66129,392
C66130,193
C66159,292
C66263,1305
C66268,460
C66348,289
C66387,465
C68712,643
C68736,430
C68879,420
C68880,695
C69032,300
C70014,270
C70122,439
C70634,200
C70640,200
C70938,600
C71009,418
C71557,450
C71583,300
C71613,300
C71688,300
C71910,300
C71971,1230
C72315,360
C72452,2063
C72789,200
C72908,209
C72940,433
C73173,220
C73216,650
C73227,204
C73786,600
C76034,160
C77200,650
C77540,390
C77579,260
C78187,240
C78425,460
C80186,1200
C80636,300
C80688,1240
C81347,209
C81522,320
C81531,642
C81590,300
C81714,400
C81751,520
C81919,244
C82424,600
C82429,200
C82430,2060
C82540,1000
C82765,244
C82838,305
C82943,606
C83504,204
C83534,1320
C83885,200
C86146,505
C86185,200
C86186,200
C87793,500
C90050,156
C90056,1210
C90220,403
C90899,665
C91197,600
C91336,600
C91504,200
C92772,1154
C93447,2320
C96201,120
C98900,424
H35583,150
H39616,161
H72999,150
K00061,100
K00158,70
K00202,170
K00224,26
K00231,24
K00237,24
K00248,14
K00251,17
K00253,31
K00254,56
K00263,18
K00291,19
K00309,25
K00316,7
K00326,17
K00460,3
K00483,27
K00503,205
K00561,43
K00583,10
K00586,95
K00652,32
K00661,39
K00679,120
K00733,80
K00735,48
K00739,35
K00748,27
K00766,33
K00772,14
K00789,37
K00825,17
K00878,80
K00930,53
K00956,66
K00963,43
K00984,22
K00995,232
K01110,63
K01121,36
K01136,29
K01184,6
K01251,80
K01314,51
K01316,232
K01326,10
K01357,16
K01364,20
K01483,30
K01484,146
K01491,27
K01499,100
K01505,26
K01641,15
K01661,13
K01696,24
K01714,30
K01726,23
K01753,26
K01837,28
K01846,24
K01869,38
K01884,17
K01911,12
K01931,28
K01992,7
K02002,74
K02012,131
K02015,51
K02028,30
K02037,20
K02038,61
K02074,149
K02084,81
K02094,29
K02100,94
K02103,28
K02114,37
K02119,45
K02124,98
K02138,59
K02141,41
K02142,8
K02173,22
K02174,38
K02182,60
K02185,103
K02188,81
K02191,25
K02196,35
K02198,8
K02202,130
K02203,30
K02204,42
K02207,12
K02212,0
K02213,16
K02232,38
K02233,17
K02243,89
K02258,33
K02280,159
K02301,40
K02307,29
K02340,103
K02342,120
K02345,34
K02347,42
K02350,7
K02355,21
K02371,56
K02391,164
K02396,3
K02399,72
K02419,20
K02420,147
K02425,15
K02447,32
K02461,45
K02486,46
K02489,23
K02493,28
K02500,16
K02506,15
K02511,230
K02520,56
K02545,102
K02547,27
K02550,74
K02551,56
K02554,43
K02572,18
K02580,35
K02589,28
K02606,29
K02616,25
K02619,14
K02623,75
K02636,213
K02641,60
K02643,10
K02646,20
K02667,8
K02675,90
K02679,21
K02694,20
K02709,36
K02715,84
K02718,125
K02722,38
K02745,13
K02776,97
K02781,206
K02783,28
K02784,19
K02789,123
K02792,26
K02803,20
K02819,15
K02822,15
K02835,65
K02841,127
K02845,8
K02848,12
K02853,31
K02872,15
K02875,40
K02882,16
K02895,24
K02900,80
K02906,0
K02910,90
K02919,8
K02931,24
K02932,38
K02935,65
K02937,19
K02942,13
K02949,30
K02960,85
K02983,203
K03005,35
K03023,92
K03037,57
K03044,15
K03048,37
K03064,51
K03069,28
K03072,50
K03085,100
K03088,190
K03092,17
K03093,60
K03102,44
K03105,35
K03117,134
K03118,154
K03131,15
K03136,111
K03142,0
K03147,26
K03176,86
K03186,6
K03187,59
K03188,66
K03193,44
K03195,42
K03205,112
K03215,89
K03219,160
K03259,114
K03261,80
K03267,57
K03268,16
K03269,56
K03282,25
K03288,43
K03290,55
K03293,0
K03294,81
K03295,56
K03298,2
K03301,25
K03306,47
K03345,139
K03346,49
K03391,88
K03427,35
K03437,29
K03459,50
K03460,23
K03484,13
K03491,41
K03501,43
K03502,82
K03503,34
K03532,36
K03544,27
K03548,50
K03549,36
K03561,49
K03566,33
K03578,94
K03583,19
K03601,30
K03605,90
K03616,46
K03624,48
K03627,23
K03670,29
K03692,29
K03697,10
K03716,126
K03734,5
K03752,38
K03763,90
K03767,108
K03770,120
K03772,39
K03787,14
K03795,62
K03796,42
K03800,31
K03807,35
K03830,45
K03835,144
K03851,28
K03871,22
K03873,10
K03882,35
K03887,92
K03890,100
K03891,47
K03894,90
K03911,21
K03937,38
K03949,23
K03994,32
K03996,54
K03998,58
K04025,11
K04027,72
K04030,0
K04041,80
K04071,8
K04076,47
K04092,37
K04102,38
K04106,97
K04116,0
K04121,38
K04126,78
K04132,83
K04135,68
K04183,90
K04195,32
K04199,14
K04216,41
K04244,66
K04252,40
K04257,59
K04273,38
K04283,9
K04305,28
K04311,59
K04314,53
K04315,11
K04323,83
K04326,21
K04362,18
K04364,30
K04370,25
K04382,45
K04388,104
K04391,13
K04398,304
K04412,65
K04416,21
K04429,77
K04446,55
K04450,6
K04467,86
K04471,38
K04474,39
K04479,67
K04482,32
K04495,16
K04496,55
K04497,30
K04499,85
K04505,129
K04511,36
K04513,24
K04518,47
K04522,40
K04524,37
K04547,53
K04563,10
K04564,45
K04594,40
K04597,28
K04601,51
K04626,42
K04639,26
K04668,76
K04688,80
K04698,71
K04705,24
K04706,15
K04714,34
K04716,43
K04719,85
K04721,18
K04725,31
K04732,104
K04733,14
K04743,16
K04773,51
K04784,50
K04785,60
K04786,17
K04794,10
K04798,25
K04805,94
K04814,227
K04816,27
K04822,10
K04824,128
K04826,0
K04852,39
K04862,66
K04879,135
K04880,29
K04922,39
K04941,41
K04976,20
K04981,39
K04985,70
K04991,55
K50023,25
K50036,155
K50038,160
K50069,52
K50075,18
K50077,204
K50112,68
K50113,24
K50114,74
K50116,31
K50120,100
K50124,133
K50131,12
K50152,39
K50163,37
K50180,120
K50185,26
K50208,300
K50216,66
K50226,125
K50232,51
K50240,27
K50249,61
K50251,21
K50255,64
K50292,30
K50298,17
K50304,110
K50305,200
K50324,26
K50347,50
K50348,20
K50363,100
K50364,170
K50385,29
K50386,17
K50398,72
K50400,48
K50407,100
K50408,500
K50415,46
K50416,30
K50418,32
K50420,26
K50429,66
K50440,29
K50448,38
K50493,40
K50512,35
K50541,120
K50542,40
K50558,26
K50564,34
K50601,70
K50607,21
K50618,25
K50621,24
K50622,100
K50623,115
K50646,25
K50649,73
K50667,10
K50676,48
K50679,35
K50699,88
K50709,74
K50725,75
K50732,14
K50733,64
K50752,42
K50771,33
K50782,159
K50787,42
K50791,31
K50800,67
K50801,25
K50807,51
K50822,36
K50870,14
K50886,92
K50887,140
K50911,140
K50913,105
K50928,188
K50930,28
K50943,17
K50955,35
K50969,71
K50971,80
K50980,4
K51004,63
K51007,49
K51024,38
K51025,24
K51037,10
K51051,41
K51063,66
K51066,193
K51087,7
K51089,67
K51094,31
K51141,200
K51148,92
K51149,96
K51152,114
K51167,34
K51248,49
K51257,36
K51272,94
K51273,90
K51274,260
K51278,76
K51283,30
K51286,127
K51289,15
K51316,29
K51325,22
K51342,80
K51347,40
K51364,120
K51366,79
K51381,10
K51385,38
K51390,19
K51414,43
K51449,28
K51467,67
K51470,15
K51475,16
K51477,120
K51486,90
K51496,13
K51505,66
K51511,48
K51529,51
K51567,25
K51574,43
K51580,36
K51591,296
K51602,39
K51608,37
K51616,28
K51621,32
K51650,48
K51653,11
K51659,42
K51668,18
K51672,406
K51678,67
K51680,120
K51687,68
K51690,59
K51695,145
K51702,65
K51706,34
K51730,39
K51737,32
K51751,81
K51752,0
K51755,66
K51764,28
K51767,55
K51781,35
K51794,40
K51806,16
K51814,93
K51824,20
K51825,61
K51826,21
K51831,40
K51836,23
K51839,13
K51853,149
K51854,180
K51857,21
K51872,20
K51875,38
K51892,62
K51896,22
K51899,14
K51931,49
K51946,45
K51954,21
K51961,118
K51970,32
K51973,38
K51976,34
K51978,81
K51998,128
K52001,200
K52002,72
K52003,260
K52004,200
K52011,15
K52022,58
K52023,31
K52046,104
K52054,181
K52063,139
K52081,41
K52133,35
K52135,110
K52136,90
K52138,100
K52143,42
K52178,60
K52185,18
K52198,45
K52244,26
K52275,80
K52276,143
K52277,67
K52278,15
K52284,120
K52304,31
K52308,30
K52314,145
K52324,41
K52343,23
K52347,109
K52355,84
K52387,17
K52397,130
K52398,25
K52432,22
K52438,125
K52455,30
K52463,55
K52464,10
K52471,79
K52474,29
K52478,120
K52482,58
K52489,96
K52492,83
K52495,354
K52497,32
K52503,34
K52507,38
K52508,148
K52515,79
K52537,46
K52539,7
K52575,95
K52580,110
K52591,32
K52602,92
K52616,0
K52630,40
K52643,8
K52645,56
K52649,39
K52650,12
K52666,11
K52668,120
K52687,124
K52692,153
K52704,76
K52712,175
K52756,59
K52759,17
K52768,83
K52783,81
K52806,34
K52823,41
K52844,43
K52849,40
K52850,9
K52860,40
K52866,375
K52867,120
K52868,105
K52871,22
K52875,23
K52885,25
K52889,21
K52894,26
K52895,40
K52898,37
K52903,150
K52910,56
K52911,48
K52925,42
K52940,16
K52951,29
K52964,114
K52999,83
K53006,16
K53016,64
K53043,39
K53044,175
K53055,20
K53058,121
K53066,40
K53073,86
K53085,90
K53086,90
K53087,108
K53088,100
K53089,0
K53090,80
K53093,34
K53094,20
K53098,53
K53111,16
K53112,41
K53116,15
K53118,119
K53134,34
K53140,53
K53142,58
K53144,41
K53174,32
K53185,110
K53187,186
K53199,35
K53204,46
K53217,110
K53226,34
K53229,25
K53268,28
K53269,34
K53282,110
K53283,140
K53312,53
K53314,16
K53325,21
K53361,11
K53369,92
K53386,10
K53388,209
K53400,101
K53422,66
K53427,120
K53428,69
K53435,62
K53438,146
K53440,46
K53445,23
K53449,68
K53450,70
K53451,59
K53453,100
K53454,50
K53460,27
K53465,53
K53474,59
K53484,24
K53497,131
K53526,146
K53534,15
K53535,42
K53538,115
K53549,280
K53571,60
K53589,72
K53599,110
K53613,72
K53638,61
K53652,0
K53658,119
K53669,204
K53671,116
K53674,166
K53675,105
K53678,42
K53683,27
K53688,56
K53715,103
K53723,25
K53736,34
K53748,27
K53749,9
K53759,47
K53766,53
K53769,11
K53778,83
K53786,42
K53789,77
K53804,30
K53810,44
K53842,221
K53848,46
K53873,42
K53883,31
K53887,260
K53888,212
K53910,31
K53917,61
K53928,27
K53948,40
K53976,0
K53979,29
K53986,86
K54012,30
K54020,164
K54032,42
K54035,33
K54043,50
K54047,28
K54051,80
K54054,50
K54079,61
K54093,17
K54094,85
K54098,88
K54106,108
K54108,26
K54132,35
K54135,208
K54173,211
K54176,13
K54177,42
K54193,41
K54206,31
K54209,59
K54234,66
K54249,28
K54257,44
K54262,41
K54276,21
K54281,39
K54298,19
K54331,60
K54336,106
K54338,103
K54340,100
K54347,13
K54349,28
K54364,124
K54370,26
K54378,47
K54383,80
K54388,55
K54419,50
K54420,120
K54422,26
K54449,55
K54461,39
K54476,59
K54486,40
K54518,37
K54529,41
K54540,21
K54542,28
K54556,150
K54557,160
K54571,44
K54586,62
K54612,31
K54616,49
K54618,90
K54621,70
K54622,111
K54625,49
K54628,25
K54629,46
K54630,29
K54641,30
K54657,27
K54667,93
K54679,41
K54693,105
K54695,110
K54705,35
K54716,4
K54728,180
K54733,12
K54734,20
K54746,107
K54754,14
K54768,40
K54777,94
K54778,84
K54788,11
K54793,7
K54805,34
K54827,56
K54829,110
K54830,140
K54834,82
K54838,25
K54856,23
K54873,24
K54894,61
K54920,37
K54925,36
K54932,115
K54957,32
K54985,67
K54986,42
K55009,292
K55010,67
K55012,160
K55013,180
K55015,170
K55016,38
K55027,161
K55066,52
K55069,51
K55075,90
K55078,28
K55105,60
K55106,100
K55110,22
K55129,48
K55146,29
K55153,98
K55164,70
K55168,101
K55187,92
K55196,27
K55197,69
K55204,17
K55219,74
K55221,230
K55222,100
K55224,120
K55238,46
K55242,36
K55260,28
K55271,22
K55290,33
K55292,320
K55293,15
K55308,27
K55314,18
K55319,70
K55325,43
K55341,45
K55350,170
K55360,137
K55370,65
K55373,56
K55387,58
K55389,56
K55393,39
K55407,12
K55411,24
K55423,65
K55444,125
K55445,116
K55446,140
K55449,39
K55455,43
K55456,128
K55465,23
K55470,56
K55471,30
K55473,20
K55487,20
K55495,49
K55509,29
K55510,36
K55516,31
K55529,17
K55534,232
K55536,35
K55555,128
K55560,123
K55587,56
K55596,200
K55599,200
K55619,24
K55660,60
K55684,69
K55686,59
K55722,27
K55736,44
K55740,189
K55744,17
K55760,49
K55780,10
K55782,22
K55810,57
K55823,22
K55826,92
K55828,89
K55846,6
K55883,30
K55886,43
K55930,25
K55941,2
K55959,96
K55960,60
K55974,76
K56001,52
K56003,32
K56023,48
K56037,40
K56038,9
K56040,52
K56043,90
K56044,74
K56050,89
K56056,126
K56059,18
K56062,114
K56087,89
K56093,31
K56098,104
K56111,27
K56113,43
K56115,80
K56118,71
K56121,13
K56125,15
K56127,93
K56134,31
K56143,52
K56189,17
K56205,30
K56206,97
K56207,150
K56210,110
K56211,130
K56214,39
K56220,30
K56230,8
K56242,60
K56260,12
K56282,11
K56294,120
K56303,28
K56326,90
K56330,31
K56377,28
K56384,64
K56388,41
K56403,200
K56415,22
K56419,95
K56430,100
K56437,102
K56451,17
K56456,37
K56475,61
K56478,35
K56490,58
K56499,13
K56512,4
K56514,19
K56526,24
K56530,68
K56543,20
K56553,20
K56575,0
K56578,21
K56607,30
K56615,72
K56620,75
K56634,86
K56647,16
K56650,41
K56669,27
K56677,7
K56687,230
K56688,110
K56693,60
K56717,95
K56724,149
K56725,38
K56726,32
K56733,9
K56758,150
K56759,84
K56760,214
K56784,21
K56805,13
K56820,13
K56825,20
K56830,120
K56861,76
K56882,41
K56884,44
K56885,28
K56891,20
K56933,37
K56934,41
K56952,27
K56954,24
K56955,13
K56957,91
K56969,49
K56971,13
K56982,49
K56990,27
K57052,130
K57053,200
K57057,47
K57068,26
K57070,65
K57075,52
K57078,26
K57093,27
K57096,90
K57101,130
K57123,103
K57124,60
K57142,17
K57148,31
K57156,91
K57163,30
K57184,141
K57226,41
K57254,31
K57266,49
K57267,18
K57275,18
K57282,3
K57283,173
K57325,108
K57336,89
K57337,15
K57351,37
K57355,74
K57371,116
K57375,16
K57393,139
K57398,159
K57408,27
K57413,65
K57417,31
K57423,80
K57431,19
K57439,104
K57454,55
K57475,14
K57497,106
K57516,24
K57543,200
K57547,40
K57578,38
K57608,8
K57617,43
K57620,20
K57621,24
K57622,37
K57647,63
K57675,320
K57676,122
K57678,42
K57680,83
K57694,33
K57699,82
K57715,54
K57740,96
K57749,48
K57753,50
K57755,26
K57763,32
K57765,29
K57769,46
K57770,40
K57777,106
K57784,17
K57807,41
K57831,52
K57833,120
K57834,105
K57835,80
K57836,21
K57839,120
K57841,37
K57861,25
K57862,28
K57865,62
K57884,10
K57888,33
K57889,17
K57914,200
K57919,23
K57927,34
K57928,98
K57937,38
K57956,58
K57960,20
K57965,85
K57970,45
K57975,38
K57982,82
K58010,185
K58011,36
K58016,34
K58053,25
K58057,47
K58059,22
K58086,286
K58096,113
K58124,27
K58155,131
K58162,62
K58167,135
K58174,14
K58186,35
K58193,32
K58201,24
K58206,66
K58223,18
K58246,100
K58251,91
K58253,33
K58256,31
K58259,49
K58262,150
K58275,21
K58279,34
K58281,96
K58285,54
K58297,75
K58298,150
K58299,58
K58308,104
K58311,113
K58312,24
K58321,25
K58353,21
K58356,100
K58357,28
K58358,36
K58360,69
K58364,41
K58365,27
K58368,61
K58387,22
K58413,32
K58441,64
K58442,13
K58446,68
K58447,76
K58449,19
K58460,102
K58461,108
K58462,96
K58478,47
K58482,47
K58491,64
K58502,21
K58505,27
K58509,52
K58518,34
K58529,120
K58532,108
K58537,32
K58540,32
K58545,36
K58557,75
K58570,64
K58572,55
K58575,24
K58580,90
K58596,22
K58606,60
K58621,86
K58626,26
K58635,21
K58636,92
K58644,19
K58649,20
K58664,10
K58668,19
K58678,27
K58679,82
K58707,6
K58712,96
K58721,100
K58742,32
K58767,14
K58781,20
K58797,0
K58805,53
K58809,326
K58826,100
K58827,80
K58828,70
K58831,12
K58845,97
K58853,56
K58868,74
K58880,155
K58898,52
K58904,95
